,AAA,ACAd,ACAv,ACB,AD,AHN,AId,AIp,AIv,AMB,AMd,AMv,AN,AOB,AON,APN,ARH,AUDd,AUDp,AUDv,AV,BLA,BMA,BST,CA1,CA2,CA3,CEA,CENT,CL,CLA,CLI,CM,COAa,COAp,CP,CS,CUL,CUN,DCO,DG,DMH,DN,DP,DR,ECT,ENTl,ENTm,EPd,EPv,FL,FN,FRP,FS,GPe,GPi,GRN,GU,IA,ICc,ICd,ICe,ILA,IMD,IO,IP,IPN,IRN,LA,LAV,LD,LGd,LGv,LH,LHA,LP,LPO,LRN,LSc,LSr,LSv,MA,MARN,MD,MDRNd,MDRNv,MEA,MGd,MGm,MGv,MH,MM,MOB,MOp,MOs,MPN,MPO,MPT,MRN,MS,MV,NDB,NI,NLL,NLOT,NOD,NOT,NPC,NTS,ORBl,ORBm,ORBvl,OT,PA,PAA,PAG,PAR,PARN,PB,PCG,PERI,PF,PFL,PG,PGRNd,PGRNl,PH,PIR,PL,PMd,PO,POL,POST,PP,PPN,PRE,PRM,PRNc,PRNr,PRP,PSV,PT,PTLp,PVH,PVT,PVp,PVpo,PYR,RCH,RE,RH,RN,RR,RSPagl,RSPd,RSPv,RT,SBPV,SCm,SCs,SF,SI,SIM,SMT,SNc,SNr,SOC,SPA,SPFm,SPFp,SPIV,SPVC,SPVI,SPVO,SSp-bfd,SSp-ll,SSp-m,SSp-n,SSp-tr,SSp-ul,SSs,STN,SUM,SUT,SUV,TEa,TR,TRN,TRS,TT,TU,V,VAL,VCO,VII,VISC,VISal,VISam,VISl,VISp,VISpl,VISpm,VM,VMH,VPL,VPM,VPMpc,VTA,XII,AAA,ACAd,ACAv,ACB,AD,AHN,AId,AIp,AIv,AMB,AMd,AMv,AN,AOB,AON,APN,ARH,AUDd,AUDp,AUDv,AV,BLA,BMA,BST,CA1,CA2,CA3,CEA,CENT,CL,CLA,CLI,CM,COAa,COAp,CP,CS,CUL,CUN,DCO,DG,DMH,DN,DP,DR,ECT,ENTl,ENTm,EPd,EPv,FL,FN,FRP,FS,GPe,GPi,GRN,GU,IA,ICc,ICd,ICe,ILA,IMD,IO,IP,IPN,IRN,LA,LAV,LD,LGd,LGv,LH,LHA,LP,LPO,LRN,LSc,LSr,LSv,MA,MARN,MD,MDRNd,MDRNv,MEA,MGd,MGm,MGv,MH,MM,MOB,MOp,MOs,MPN,MPO,MPT,MRN,MS,MV,NDB,NI,NLL,NLOT,NOD,NOT,NPC,NTS,ORBl,ORBm,ORBvl,OT,PA,PAA,PAG,PAR,PARN,PB,PCG,PERI,PF,PFL,PG,PGRNd,PGRNl,PH,PIR,PL,PMd,PO,POL,POST,PP,PPN,PRE,PRM,PRNc,PRNr,PRP,PSV,PT,PTLp,PVH,PVT,PVp,PVpo,PYR,RCH,RE,RH,RN,RR,RSPagl,RSPd,RSPv,RT,SBPV,SCm,SCs,SF,SI,SIM,SMT,SNc,SNr,SOC,SPA,SPFm,SPFp,SPIV,SPVC,SPVI,SPVO,SSp-bfd,SSp-ll,SSp-m,SSp-n,SSp-tr,SSp-ul,SSs,STN,SUM,SUT,SUV,TEa,TR,TRN,TRS,TT,TU,V,VAL,VCO,VII,VISC,VISal,VISam,VISl,VISp,VISpl,VISpm,VM,VMH,VPL,VPM,VPMpc,VTA,XII
AAA,0.196607380132025,0.001066983689855,0.0094106870572394,0.0152213500461518,0.0014028753039376,0.0138670779708762,0.0575800588686883,0.043139131418434,0.0672306995116471,0.000619392811912,0.0112572587117617,0.0095385480324067,2.82786026707944e-05,0.0196373434448587,0.143585893319085,0.0012435223244778,0.0067113672519929,0.0001723403246262,0.0002854175774978,0.0024103842144379,0.0010598514679915,0.257110889951816,0.198894866838903,0.023743971231715,0.0209603372009106,0.0070075559294222,0.0036488288123719,0.145966316968959,0.0002160981595424,0.0014980806932004,0.0539909944604004,0.0095281376356858,0.0080669695518788,0.679076872641604,0.130056598883918,0.0272077966746943,0.0058219136492136,0.0001111621514657,0.0006442894885207,0.0006832968052923,0.0061866943044495,0.0087907951621771,0.0001252030645863,0.279300239780286,0.0016280071237153,0.0141834054204341,0.136220741292516,0.0388528366536278,0.129227637137778,0.206337434568203,5.12915637509913e-05,0.0001247202027394,0.0209807535728147,0.107813537350803,0.0858582970434258,0.262433270603615,0.0002017634648799,0.0121789877768146,0.134578509714672,0.0002685952486553,0.0002274414823209,0.0004231584217596,0.0566500323419987,0.0082357928980398,0.0004211944139249,6.14179615825167e-05,0.007406634906453,0.0001886425871013,0.275494717941333,0.0013164703809458,0.0005961295777253,0.0003959433669042,0.0040192112413809,0.0087977828153121,0.0390177364558364,0.0001987233684302,0.0190312155812592,0.0005064671528614,0.0169476424378709,0.0026873122023608,0.0002125345357705,0.25677687630506,0.0002143136240637,0.0060856448447018,0.0001148386341867,0.0001821895689688,0.0919936705963085,0.0032291905049988,0.025018801337331,0.014225881481544,0.0142524576811186,0.005802013249142,0.0236552547483516,0.0045487702840358,0.0044298985059863,0.011925037211045,0.0125716429438429,0.0007369769657632,0.0048969516194843,0.0432499122846929,0.001642445533684,0.169110368443998,0.0068808107567009,0.0026556879925144,0.744026421969179,8.53195523857577e-05,0.00052894178454,0.0014008189961459,0.000340344472419,0.0700271722463155,0.0290418232507616,0.0340794791203682,0.0629643636260655,0.208461388560554,0.503409164825864,0.0020640106123403,0.0027189453626888,0.0001637845313761,0.0102522476916847,0.0078130515787663,0.0142703955675115,0.0017032519902587,2.15118185898971e-05,0.001934133037076,0.0002471568270636,0.0008902407743428,0.0084957700231168,0.429660322675602,0.0251974047910971,0.0077634122692904,0.0008650576660424,0.0175874053766789,0.0147887837362582,0.0217966768014434,0.0050279161440903,0.0033968620293292,5.19435092954407e-05,0.0014822614183577,0.0013617189751501,0.0002548233774333,0.0015320847497665,0.0176213124378323,0.0001158604909972,0.0121496495688594,0.0162516296954032,0.0048321957308749,0.0094795751829073,2.28208879930246e-05,0.0106509969667054,0.0247870086126473,0.0079299782074577,0.0110579193026507,0.0089322618823215,0.0002055344763343,0.0012229561980125,0.0018943742461981,0.0012723252968364,0.0112267867311374,0.0005527948915868,0.0002422104274066,0.0156085442216951,0.213187167788423,7.95005056012807e-05,0.0047783701269074,0.0081002081329795,0.0073309621132619,0.0013665057540072,0.0086724577886538,0.0069062241987838,0.0112078246848229,0.0004353324643531,6.14281703110017e-05,4.61101755546533e-05,9.75304090748169e-05,0.0004069813558061,0.0001160698721947,0.0006686175334744,0.0006796338887165,4.26449788056899e-05,0.0001717424006725,0.0057770938623961,0.0153927357241248,0.0086218560491908,0.0033003849038256,0.0023201489868956,0.0081300963348735,0.141370030806992,0.0022778493416944,0.028046305470823,0.241614591816913,0.0100760055656671,0.0019314260758684,0.0012686514215545,0.0003004703188653,0.0002961275323214,0.05017485406253,0.0002948604133519,9.19901516362922e-05,0.0001270253306925,0.0001017353798827,0.0001331390556988,0.0001022823472552,0.0010042533242727,0.0081000243064872,0.0006325289900373,0.000494896712909,0.0027108155589481,0.0156262027476231,0.0003345535175152,0.0006502637709526,8.15342053955953e-05,0.0002270685095322,9.09944603661857e-05,5.92339798442888e-05,0.0003571189859738,0.0002503168347739,0.001329926976172,0.000214751274555,0.000814020853677,0.0002056718118177,0.0001974717212774,1.60389826182262e-05,0.0003131497515645,0.0026093870468756,0.0003548711415448,0.0005875897098817,0.0001003310286131,6.98891010002721e-05,5.67965726485317e-05,2.8380880988404e-05,0.0113991974759164,0.0062226748972278,0.0005474973215115,0.0018361858815107,0.0011529787447964,0.0010731332758439,0.0006302782160339,0.0002527647851298,0.0008130282282868,0.0014399857492902,0.00309584777102,0.0011200738628977,0.0004847092688775,0.0005182266436799,0.000131954403945,0.0047342709197166,5.10118810196638e-05,8.78249399377161e-05,0.0006949558425048,0.0019716496565219,0.0005379506182604,0.0001090241259524,0.0030697619258469,0.0001934234567043,2.30064382548743e-05,0.0034541238576645,0.000699098441185,0.0064835966278085,0.0075331010875001,0.0001159185249159,0.000196848993699,0.0003667765421792,0.0002373250387682,0.0003545395514979,0.001153265102436,0.0002247735211744,0.0016816734180169,0.000903214818023,3.87582868682274e-05,2.52824360373638e-05,3.38019472895006e-05,0.0011781336851112,0.0017269691879712,0.0005419616775856,7.36859185209869e-05,0.002620824278536,0.0002405649817252,0.0165673774711383,5.34991820190814e-05,0.0002336505001002,3.43833915015527e-05,0.000282084257709,0.0027722525200776,0.0005590822138429,0.0001176731300031,0.0006557429311875,0.0006205327326687,0.0110109473858977,0.0016262550605602,3.52283606332367e-05,0.0080786096347359,0.0003499281337136,0.0007876005749125,0.0001762714990356,0.0002910098167753,0.0003911116191448,0.0002936549735243,0.0016137750654106,0.0008670588318878,0.0035046376698533,0.001419531903047,0.000460313248817,0.0001955867963433,0.0002760960495344,0.0003561398524905,0.000423751242711,0.0004607514248694,0.0011849995134678,0.0179525857233927,0.0001227982941496,0.0067428410433256,0.0015442231939908,0.0016851795050984,0.000388173788056,0.0001842973753497,0.0002493607383175,0.0009211549654675,0.0004700394726448,0.0002924372230845,0.0005900602149823,0.0004387486290594,0.0001615569808941,0.0050701437462342,0.0004746104416549,0.0007981697643931,0.0001119830470557,0.0001849789733308,0.0010978334094216,0.0014078020252432,2.34455688834837e-05,0.000732906151138,0.0001250698522907,0.0006066770799796,0.0001765632336251,0.0011771038365311,0.0004088536604609,0.0005031456674143,0.0003720461859751,0.0011399636894133,0.001139223910986,0.0009545349015692,0.0006293358398219,0.0012254084406425,0.0005344989871221,0.0004572024153448,8.78330798057248e-05,0.0008262715319057,0.0009489082284849,0.0002278310065722,0.0026407947347998,0.0005106604526383,4.04177535139358e-05,0.0002728228650322,0.0020176913821987,0.0015864400511903,0.0002953007198757,1.32511188752767e-05,0.0003248177918253,0.015803149512796,0.0024429749605771,0.0032224142166453,0.0016021094747038,5.21650762954545e-05,6.8042341245749e-05,3.28088070207771e-05,9.43238259959677e-05,0.0002975604048993,0.0001203794332562,5.91281491965208e-05,0.0102090629263021,0.0030376305483456,1.77312029785167e-05,0.0016641467028991,0.0017301897255332,0.0015609145302723,0.0011206375783713,0.0026782340022003,0.0017593772616245,0.0014762242770358,9.03678287417931e-05,5.6185541506196e-05,0.0001144924229679,0.0002054721173694,5.02726548784109e-05,9.37949042879514e-05,8.32730513492072e-05,9.96937523275726e-06,2.99959595279902e-06,0.0001314782040558,0.0003166084755313,0.0004018397975947,0.0008347486367706,0.0017218051215147,3.68060561952813e-05,3.28006679451086e-05,0.0001193480741882,0.0010181080564743,0.0093404047035755,0.0038970999574387,0.0004360991694629,0.0023535434994337,3.5622832559936e-05,0.0012502676443067,0.0004314887581522,0.0004395571211901,4.37614993975255e-05,1.60036660393977e-05,9.08373990305505e-05,8.78770750543325e-05,0.0004897470759411,5.48762763887643e-05,0.0001368120932318,0.0004131345993978,0.0001500085661984,0.0003822951147435,0.0006533315094807,0.0047634948312822,0.0004473951172269
ACAd,0.0004639187905826,4.52749232035998,4.9209070096261,0.0018980847539684,0.98221668205057,0.0140506902728908,0.0941118734665448,0.019744832214265,0.0843776555548395,0.0002410811169731,1.13317543414967,0.972085599766666,0.0001673126452216,0.0047992222029292,0.0216354372780146,0.0004107136191913,0.0005682543179509,0.0973795176502478,0.0691686238189022,0.0372312310790205,1.45014266633219,0.39056541779306,0.0763865889378645,0.0175795228209175,0.0366220990939064,0.0066130326056717,0.003921901260084,0.0007990202502493,0.0003227854788476,0.549838192216254,0.0355105895817893,0.002170283973267,0.289795111438081,0.0008079381703133,0.00070961641672,0.0152217859532078,0.0159639193196248,0.0002957839164868,0.0001593440439762,0.0020341512681229,0.004057946849177,0.0013461307790222,0.0006534383480873,0.0939663637896445,0.0001746493064484,0.0285759202299722,0.230527282538045,0.151689885638886,0.285951759516068,0.264114102309448,0.0003105840809357,0.0003779857903241,0.222000819351631,0.0036837478077041,0.207073970355603,0.0943790692086204,0.0002871864253781,0.020124241747044,0.0004561619773711,0.0004256712440815,0.0003103310726345,0.000451365400354,1.23775432512316,0.115735282124897,0.0004481677122143,0.0003016633430041,0.003299570025868,0.0001659776493985,0.758786981285622,0.0001972699881023,0.270846603847463,0.0023831650766324,0.0007438751708445,0.0730154785137889,0.0068884997844641,0.205047170663187,0.0364580279633918,0.000299538258624,0.0393458370497159,0.0129118247612459,0.0011018772351423,0.0048519065234196,0.0004087936561584,0.348659309232343,0.000299276397232,0.000265409393777,9.27635689334574e-05,0.0005777556569351,0.0008582846062878,0.0004308800160908,0.0245110137777891,0.0012521443960185,0.0051578942841896,0.104808010040258,1.30629708973046,0.0197051207757914,0.0256932258933004,0.0003105389232357,0.0007982210049275,0.007650016164218,0.0008151566329023,0.0018022897676313,0.0086747631996912,0.0001736555982338,0.0007454312058356,0.0009852018591485,0.0002953298393185,0.00044048942466,0.0008237919043008,0.483904130637683,1.00881006967846,0.892545350860521,0.0016825449885596,0.0198953039268216,0.0008177653083472,0.0008152577310287,0.0106868316868135,0.0001408859084651,0.0003571570760494,0.0067292455442658,0.0285003187892047,0.0291677139496863,0.0001943472399769,0.0006503289649942,0.0002300868737095,0.0004624094370326,0.0050831099453071,0.003657959605724,1.32017794883711,0.0012241269851528,0.112063538705426,0.0262892343987518,0.0276437891113008,0.000383371336996,0.0001299333781346,0.006059559538685,0.0002965283245015,0.0016393363901634,0.0027756470987554,0.0002164255600191,0.0001059224291157,0.609037766081638,0.746530170749644,0.0079235025430117,0.21174998337342,0.0007865329218045,0.0162130178196819,1.57342728654797e-05,0.0105248333802696,0.220068073254809,0.176139329497792,0.0021532241501962,0.0008150572501866,0.692962409736428,0.906127247727097,1.12664851837297,0.232411330624621,0.0107998640032324,0.0003803122036363,0.0003850522910304,0.0266913387790306,0.0072005907135113,0.0005351518920701,0.150495939324019,0.0011779262695661,0.0007933528012265,0.0008273274875276,0.0188973941391063,0.0298845397341049,0.0024466065604332,0.0002199031788655,0.0004735536682379,0.0006988988922823,0.0003381380666565,0.152622222609278,0.176890702469259,0.0025531208190309,0.0151173645080477,0.386143376574047,0.0622705152324568,0.0391639736685628,0.0032160517777925,0.0020668089994681,0.0002682502626721,0.0004483429968751,0.0649567594448241,0.0007520539615888,0.0012450240737084,0.0050558100540263,0.044143553284604,0.0009453593518972,0.0001956950768692,0.587159997625703,0.0034069512482824,0.0001733096276198,0.0347894547072958,0.464097936204235,1.61407760764281,0.287877305062955,0.117102852427006,0.116660008733212,0.816957214025598,0.205353107889397,0.0008892019952883,0.134793968855819,0.0504879337199114,0.0580074388087029,0.0054492890421123,0.000583728666534,0.0001788281812524,1.51388912230505,1.65838482080834,0.0002882359478858,0.0028414302410473,0.0006106564037031,0.0265896158593724,0.0026096683072125,0.0253015700282319,0.0003187360238952,0.0132272582286429,0.0111391726916939,0.0002264681014071,0.0026128275559435,0.0005326898828807,0.0002593111711986,0.0006633159275693,0.0024977354866646,0.0010903090293081,0.0006525682841424,0.0030136400703996,0.0296820890484352,0.0071420028826152,0.0005654419417173,0.0081864935793089,0.0030325947046761,0.0010133470040436,0.0001341445354614,0.0003646434423852,0.0025285456356347,0.0051849323028059,0.001239589513052,0.0063668000553653,2.63590805572326e-05,0.0001652666319635,0.0017393166525184,0.0225147568569494,0.0004699355369967,0.0001261774496463,0.0018166586071388,0.0013960509788113,0.000699327886115,0.001364181583467,0.0010761189871472,0.0006284726658698,0.0014934312320057,0.0433217061980681,0.0174524149527063,0.0225543633696208,0.0207021315465324,0.0003618517485279,0.0005144979281087,0.0435066118162033,0.0002255321269795,0.0005048796543412,0.0011095553044751,0.0003483725102006,0.0018045668655992,6.39557183552234e-05,0.0016560681363182,0.001225819968721,0.0019078151223221,0.0591159863738672,0.0034772452653292,0.0004714462923576,0.0007744683010269,0.0026709222400687,0.0002828428168323,0.0569696427798609,0.0002491885039045,0.0053738505080053,0.0002792267791421,0.0002595164303553,0.003091619875908,0.0010919383751077,0.0010242366269574,0.0008616305859876,0.0004628365874931,0.0048127336226273,0.0018446318856806,0.000110874526523,0.0004243382021702,0.0004659537266255,0.0039563614038895,0.0004614608920022,0.0006861208281389,5.53283638488928e-05,0.0005946379215946,0.0004337165714337,0.0003665907523993,0.0022842597213024,0.0015034785135321,0.0013574366917202,0.0179037509171627,0.355210489267865,0.0004523604026712,0.0005714771615031,0.0004383797649414,0.0003533835376364,0.0111957482986328,0.0001999705306961,0.0013697484171329,0.0017120835168713,0.0004359443290609,1.02706137094825e-05,0.0009399832699373,0.0003615329212228,0.0002911639828075,0.0009976668627905,0.0873183688328596,0.171714267443652,0.109760007448616,0.0003068158750025,0.0020245822809518,8.01651359332511e-05,0.000347221164556,0.0012363670416474,0.0001651097233266,0.000346400943642,0.0012617860649118,0.0015040099328765,0.001947520488818,0.0001978436951357,0.0016184435130655,0.0003133204196473,0.0004432860513409,0.0006377574622918,0.0002708868333575,0.371845805543325,0.0011405409289054,0.0015966242747909,0.0004553472894987,0.002694547259127,0.000299852647746,0.0002264139092823,0.0007796015976399,0.0006892893207673,0.0015509243886983,0.0037344017693474,0.000406612583077,0.0002586761155858,0.0140758886209408,0.0266693476732249,0.0003270863676883,0.011634236412782,0.0013726147669735,0.000364045453921,1.88474383770506e-05,0.0007473898680573,0.122548006109033,0.0173089669627693,0.0005093338918905,0.000433587162356,0.0259882240728389,0.0920745713948146,0.17258615598283,0.0018601448596313,0.0005297569469147,0.0003220067088561,0.0003241400806416,0.0029440790495119,0.0004877290681686,0.0006861556329929,0.0130377707108756,0.0008205818829482,0.000876687182837,0.0020147754333262,0.0045828778686198,0.003643360745454,0.0010141980316509,0.0002102383277448,0.0003854791698452,0.0005999273387077,0.0003036351341741,0.0081301708420937,0.0085381608364852,0.000213073110427,0.0005954640867531,0.0144598054093927,0.0030685885537612,0.0015314338014921,0.0052458805576992,0.0010354780531163,0.0003208633682312,0.0002225026198397,0.0023858664747735,0.0001366253827713,0.0021674687788642,0.0058462173014828,0.0006349268946688,0.0004290423335909,0.0003401726605254,0.0019058165744524,0.0029133527501699,0.0002017482742504,0.0022390307898741,0.0087717467880077,0.0564762725642194,0.0104150761246398,0.0028143141090618,0.0095401688197042,0.0220834355990379,0.0025999291299526,0.0006383890331643,0.0010751879495174,0.0005922189177614,0.0020768445948821,0.0013032785376088,0.0008671578837615
ACAv,0.0041730439903215,2.34127555041006,3.44418488984067,0.0015636078848099,0.84212586475105,0.0207040135668937,0.0141524040199835,0.0038370500060047,0.0120663371160044,0.0014942692788562,1.89806018259789,1.74021457592913,0.0005115924253338,0.0067916822744723,0.0466346958740927,0.0006250062087799,0.0020337604239267,0.0149618966164652,0.0210176614419426,0.0170037556798626,0.94560560936186,0.165117171637534,0.0412328172362862,0.0067061209322905,0.0588366766073868,0.0151340496877457,0.0155744998846436,0.0007142407719397,0.0007322554572772,0.292417693125878,0.004806547334441,0.0070267256880228,0.324060047586478,0.0071937338164264,0.0065502547927316,0.0132316369013724,0.021565391901746,0.0007709913785981,0.0003120035754569,0.001586963911691,0.0191470181472706,0.0026795768384867,0.000374199946145,0.149125683537428,0.0009462286179293,0.0129832903955847,0.167743648454515,0.129807473769412,0.112886297331174,0.115875518672564,0.0001921409349186,0.0007879622714881,0.0830861646538054,0.0023782126306029,0.0277018512323352,0.0115934646914614,0.0012749992891301,0.0049837253839012,0.0007843878064814,0.0021377478692578,0.0017732678885168,0.0025366924433966,1.70404627570174,0.0757888141703802,0.0034728942531833,0.000601499817837,0.0185426763735043,0.0008652019898904,0.308019366095453,0.0003403437930937,0.152281605661955,0.0010775452659438,0.0008798668677831,0.0250372460924776,0.0113042379912688,0.0237368589318893,0.0529813074403526,0.0018902327547454,0.227415371132435,0.0461674250170579,0.001878177837656,0.0018563229212168,0.0025071732332413,0.29320919722531,0.0010915588486779,0.001586054781474,0.0011811913306535,0.0008875490418147,0.0008500042679629,0.0005580407487602,0.0169995488885621,0.0025443658301983,0.0093582217371433,0.0795763366553949,0.423894294752275,0.0259890505832841,0.0347035322029983,0.0007868696184312,0.0018124912167374,0.0537606063528892,0.001788127006982,0.0111194191775322,0.0164782184240436,0.0003660206705574,0.0064094882447283,0.0008885642174475,0.0005383011071273,0.0012607929222883,0.0018772378063939,0.127877935320523,0.681512607476785,0.370438877718982,0.0023010525666261,0.0202365421124584,0.007908872639205,0.00162390877063,0.0163802492997197,0.0003622007483835,0.0006794214935676,0.0137470721215375,0.0129934509677945,0.0077655061717075,0.0001298563359314,0.0010774153897419,0.0005360822096445,0.0031580196674058,0.0039748406462732,0.016139638125557,0.717744858583493,0.0027746077458513,0.0242395625822573,0.0019825326280643,0.14275174419649,0.0004517896697474,0.0004584235837909,0.0180202135831528,0.000298441250329,0.0027118940437117,0.0036301267393815,0.0004707491572473,0.0004259739502239,1.2847642254601,0.231539165481241,0.008741620779255,0.373657793565303,0.0021067197675217,0.0204974339106666,0.0001444300558811,0.0166017813653298,0.632845154975203,0.293796878558225,0.0047441865873652,0.0016976450502729,0.431034740726019,0.657845518893838,1.27189683604192,0.0989179699868716,0.0153795652934497,0.0006898623246098,0.0007375701692816,0.18929781327135,0.0040837065046555,0.0011586567710256,0.116555766261282,0.0025035383594589,0.0015071894097409,0.0012329015256153,0.0112273708910112,0.0100696189412672,0.0024789325547245,0.0003542201125835,0.0005075670993827,0.0005189223660993,0.0003317534085372,0.0092447892536201,0.0302261234405896,0.0076119355053356,0.0055861839013584,0.0824957614827558,0.0194905388778283,0.0038209337336301,0.010190201355521,0.0028912745008216,0.0005362473269196,0.0009566232322047,0.0289197553361123,0.0053078169408926,0.0020358827531659,0.027841930735162,0.0852638376457757,0.00230939711616,0.0004782668355089,0.300578900635019,0.0026886425973186,0.0011648806754623,0.0032322702138001,0.103101541555045,0.65763466279188,0.100051828253489,0.0502579916351213,0.0555990707228467,0.499181178786023,0.0804680015284804,0.0025301103568322,0.0251559404071458,0.0056007119414998,0.010287509446034,0.0151921496873699,0.0016854090752356,0.0041403794141048,0.808641138140334,1.09094668174506,0.0011456902081418,0.0037035048003717,0.0016719814429458,0.0049916843072341,0.0093575978523375,0.0046979841423675,0.0009304203639763,0.017588578836372,0.0172805858851883,0.0009034708661579,0.0023541515818935,0.0029784591982612,0.0019009046246996,0.0016649163129271,0.0014114572613015,0.0021146275669716,0.0022174909189911,0.0034925315805483,0.0090387526050345,0.0127936724404088,0.0026694257598868,0.0078574610843013,0.0031697445095623,0.0019378702915801,0.0024224809691638,0.0016150564132204,0.0066441588797862,0.0036863305144021,0.0049635617894289,0.0072005612806264,0.0025715778490713,0.0014338277993727,0.0026893924493679,0.0188871147575513,0.0024534611945804,0.0007361090923282,0.008831857378744,0.0033494780873417,0.0016408299956522,0.0025783125390587,0.0066681103721824,0.0024632784091017,0.0030460450518885,0.0312224106346735,0.0215865420067773,0.0066756705507507,0.0135790802073479,0.0004267015972968,0.0024537865380143,0.0173682962078224,0.0034509648412387,0.0007475492540646,0.0007434422862748,0.0016564042188613,0.0138607187846722,0.0009881225343297,0.0045695463557892,0.0032758336548104,0.0053401265567281,0.0939537862744902,0.0035418876071727,0.0021302246799422,0.0021696379917283,0.0086810463208312,0.0012735033687155,0.0118404231407858,0.001359001422212,0.0163897503095755,0.000968203413274,0.0027852492566911,0.005364479810279,0.0032641824161745,0.001827160900846,0.0029899007522804,0.0012671952927035,0.0197241237765685,0.0051677614965302,0.0008533981927138,0.0007905849450637,0.00239502064471,0.0051135781729958,0.0029559581425107,0.0025132945963306,0.0012306930785159,0.0034212327080706,0.002429211247399,0.0029575325889679,0.0030247602634914,0.0044767340258999,0.0014435245920119,0.0458459759693213,0.145810398478558,0.0015002407195721,0.0019173631018619,0.001539611538741,0.0017493100247224,0.0375281186173093,0.0008937013386784,0.0056957003321561,0.0027987421212533,0.0010220818189153,0.0025284677211857,0.0029005012814694,0.0015844902223431,0.0014771722446557,0.0042519369870763,0.0101363861640402,0.0712848363941847,0.0318608836462652,0.0020609676478876,0.0020960491276702,0.0027210213179674,0.0014904400322446,0.0044193302478962,0.0008461782565648,0.00089747071484,0.0018699730181521,0.0030536565720355,0.0079876012590745,0.0003334483219194,0.00133823116693,0.0004961800142401,0.0016389417638288,0.0013751488321174,0.0051780048199506,0.143075020069805,0.0033718358791773,0.0103846038379027,0.001688863569767,0.0058477298126449,0.0024312671887514,0.0014922159709222,0.0036587996048829,0.0017473724443228,0.0015200863727518,0.0038566444375232,0.000282011197292,0.0016633824544974,0.0225014202274029,0.0112268102438471,0.0009383418121825,0.0184692931205784,0.0043802995595607,0.0012044768264042,0.0008179254992323,0.0018809651146717,0.383104927536451,0.0466553914360969,0.0023610827982907,0.0020831457056936,0.0172169462979757,0.0374531511666492,0.0847684214616743,0.0070107839591741,0.0014518547170908,0.001514018491731,0.0019481839752226,0.0156139619115625,0.0018925368394377,0.0028409363773193,0.0361128161998315,0.0027681450729915,0.0027356483128226,0.0010213149468799,0.0047531939904882,0.0029229017556133,0.0052549154343784,0.0012588653918996,0.0015916596613093,0.0012218778353365,0.0017374503910438,0.002888589736541,0.0250048527114205,0.0042727080931602,0.0031565167835213,0.007635572718933,0.0135501171508245,0.0030392789808435,0.0152473335076149,0.0027072605148032,0.0010131187832828,0.0011068116847718,0.0033757741338565,0.001853825889578,0.0019211470865066,0.0196322576526357,0.0046626441040722,0.0009466952013321,0.0014844304498602,0.0028553828097722,0.0151216598621385,0.0007946159267093,0.0029553144865855,0.0028274774609067,0.0241799356230434,0.0065722528974596,0.00374526433292,0.0109360090048871,0.018470213917681,0.0060527977429674,0.0013368714941608,0.0050564253928268,0.0044682688321439,0.0036416199562507,0.005613708438163,0.0037610094145686
